"USECODE","FUELTYPE","AREASQ"
"101","Oil",2748
"101","Oil",2793
"101","Gas",864
"101","Oil",1932
"101","Gas",1972
"101","Oil",1584
"101","Oil",1674
"101","Gas",1044
"101","Gas",1800
"101","Gas",2560
"101","Gas",1288
"104","Electric",1440
"101","Oil",2760
"101","Oil",1054
"101","Oil",1054
"101","Oil",1054
"101","Oil",1054
"101","Oil",2158
"101","Oil",1474
"101","Oil",1166
"101","Oil",936
"101","Gas",2594
"917","Oil",1870
"101","Oil",964
"101","Oil",1530
"101","Oil",912
"101","Gas",1035
"101","Gas",1696
"954","Oil",6671
"101","Gas",1760
"101","Gas",1152
"101","Oil",2136
"101","Electric",2192
"101","Oil",2142
"101","Gas",2720
"104","Gas",2428
"101","Oil",904
"101","Gas",1344
"101","Gas",1976
"013","Oil",2352
"101","Oil",1547
"101","Oil",1204
"101","Oil",1872
"101","Oil",1482
"101","Oil",2092
"101","Gas",1554
"101","Gas",1048
"101","Oil",3135
"101","Oil",1368
"101","Gas",1070
"101","Gas",1946
"101","Oil",1248
"101","Electric",1086
"101","Gas",960
"101","Gas",2352
"101","Gas",2819
"101","Gas",2852
"101","Oil",2119
"101","Oil",2119
"101","Oil",2119
"101","Oil",2119
"101","Gas",2017
"101","Oil",2640
"101","Gas",1788
"101","Gas",2592
"101","Gas",936
"101","Oil",1040
"104","Gas",2304
"101","Oil",1254
"101","Oil",1646
"101","Gas",1836
"101","Oil",960
"101","Oil",1258
"101","Oil",912
"101","Oil",2937
"101","Oil",2937
"101","Oil",2937
"101","Oil",2937
"101","Electric",1742
"101","Gas",1530
"101","Gas",912
"101","Oil",2164
"101","Gas",2172
"101","Oil",1120
"101","Gas",2340
"101",NA,1728
"101","Gas",2384
"101","Gas",1125
"101","Gas",2616
"104","Oil",1589
"101","Gas",1859
"101","Gas",3862
"104","Gas",2196
"101","Gas",2443
"961","Oil",2320
"104","Gas",2114
"104","Gas",2318
"104","Electric",1728
"101","Gas",1206
"104","Gas",2224
"101","Electric",1174
"101","Gas",1040
"101","Oil",1663
"101","Oil",1294
"101","Gas",2576
"101","Oil",1276
"105","Gas",3067
"101","Oil",2248
"101","Gas",1636
"101","Gas",1175
"101","Oil",1311
"101","Gas",1692
"101","Gas",2430
"101","Gas",2208
"101","Oil",1092
"101","Oil",1363
"101","Oil",3458
"101","Oil",2148
"101","Oil",960
"101","Oil",840
"101","Oil",1900
"101","Gas",1080
"101","Oil",1456
"101","Oil",2152
"101","Oil",2152
"101","Oil",2152
"101","Oil",2152
"101","Oil",2067
"101","Oil",1415
"101","Oil",1254
"101","Oil",960
"101","Oil",1054
"101","Gas",1814
"101","Oil",864
"101","Oil",1632
"101","Oil",1701
"101","Gas",2398
"101","Gas",818
"101","Gas",2569
"104","Oil",2504
"101","Oil",1642
"101","Oil",720
"104","Oil",2250
"101","Oil",1344
"101","Gas",864
"101","Oil",2287
"101","Gas",1401
"101","Oil",1326
"101","Oil",1817
"101",NA,1428
"101","Gas",1284
"101","Gas",1786
"101","Gas",2036
"104","Oil",2128
"101","Oil",2577
"101","Gas",1309
"104","Gas",3038
"101","Oil",1750
"101","Oil",3356
"101","Gas",1500
"101","Gas",2334
"101","Oil",1780
"101","Gas",2467
"101","Gas",768
"101","Electric",2116
"101","Oil",2278
"101","Gas",1098
"101","Oil",1404
"101","Oil",1440
"104","Oil",2141
"101","Gas",1278
"101","Oil",1824
"101","Gas",1648
"101","Oil",1842
"101","Gas",2252
"101","Oil",1614
"101","Gas",1805
"101","Oil",1368
"101","Gas",1414
"101","Oil",1382
"101","Oil",1568
"101","Oil",1404
"101","Gas",3353
"101","Gas",3353
"101","Gas",3353
"101","Gas",3353
"101","Oil",2520
"101","Gas",720
"101","Gas",988
"101","Oil",1044
"101","Oil",1368
"101","Oil",1604
"101","Oil",1604
"101","Oil",1604
"101","Oil",1604
"101","Gas",864
"101","Oil",1728
"013","Gas",2842
"101","Gas",1388
"104","Gas",1190
"101","Oil",1286
"101","Gas",2086
"101","Electric",2402
"101","Oil",1008
"101","Oil",2808
"101","Oil",1308
"101","Gas",2268
"101","Gas",1589
"101","Gas",2858
"101","Gas",1277
"101","Oil",1418
"101","Oil",1792
"101","Oil",1852
"101","Oil",1728
"101","Gas",960
"101","Oil",2191
"104","Gas",2292
"104","Electric",1728
"101","Electric",1805
"104","Oil",2977
"101","Gas",1499
"101","Gas",1102
"101","Oil",572
"101","Oil",2012
"101","Gas",1920
"101","Oil",1612
"101","Gas",3968
"101","Oil",2346
"101","Oil",1638
"101","Gas",1173
"101","Oil",1301
"101","Gas",2753
"101","Gas",1813
"101","Gas",1632
"101","Gas",850
"101","Gas",3103
"101","Gas",1622
"101","Gas",3257
"101","Gas",1485
"101","Oil",1764
"101","Gas",2296
"101","Oil",1680
"101","Oil",1960
"101","Oil",680
"101","Oil",1120
"101","Oil",1666
"101","Oil",1490
"101","Oil",1151
"101","Gas",1088
"101","Gas",1088
"101","NONE",1088
"101","NONE",1088
"101","Oil",1826
"101","Oil",1826
"101","Oil",1826
"101","Oil",1826
"101","Gas",1744
"101","Gas",1089
"101","Gas",1936
"101","Oil",2415
"101","Oil",1448
"101","Gas",1866
"010","Gas",1766
"101","Gas",878
"101","Gas",3596
"101","Gas",1338
"101","Gas",1488
"101","Gas",1872
"101","Gas",1872
"101","Gas",1872
"101","Gas",1872
"101","Oil",2207
"101","Gas",2132
"101","Oil",2488
"101","Oil",752
"101","Gas",1072
"101","Oil",2529
"101","Gas",826
"101","Oil",1139
"101","Electric",1143
"104",NA,1880
"101","Electric",996
"101","Oil",1658
"104","Gas",3687
"101","Gas",1560
"101","Gas",2222
"101","Gas",2977
"101","Gas",2092
"101","Oil",1968
"101","Gas",1854
"101","Gas",1365
"101","Oil",1013
"101","Oil",1092
"101","Gas",1181
"101","Oil",1525
"101","Gas",2711
"101","Gas",2808
"101","Oil",1280
"101","Oil",1094
"101","Oil",1394
"101","Oil",2460
"101","Gas",1025
"101","Oil",2113
"101","Gas",912
"101","Gas",2154
"101","Oil",1660
"101","Oil",1764
"101","Electric",3276
"071","Oil",1264
"101","Oil",1904
"101","Oil",2552
"101","Oil",1976
"101","Oil",1419
"101","Oil",1200
"101","Oil",1200
"101","Oil",1200
"101","Oil",1200
"332","Oil",1040
"101","Oil",1020
"101","Gas",1367
"101","Oil",1185
"101","Electric",3148
"101","Electric",1512
"101","Gas",1228
"101","Oil",4152
"101","Oil",4152
"101","Oil",4152
"101","Oil",4152
"101","Electric",936
"101","Gas",5534
"104","Oil",1632
"101","Oil",1197
"101","Gas",1048
"101","Gas",1632
"101","Gas",858
"101","Gas",1800
"010","Oil",2973
"101","Gas",2937
"111","Gas",4464
"104","Gas",2844
"101","Oil",1380
"104","Electric",1728
"101","Oil",1040
"101","Oil",1662
"104","Gas",2674
"101","Gas",2338
"101","Oil",989
"101","Gas",2600
"101","Gas",2080
"101","Oil",2692
"101","Oil",1620
"101","Gas",864
"104","Oil",2372
"101","Oil",1039
"101","Oil",900
"101","Gas",1523
"101","Oil",1158
"101","Gas",1764
"101","Oil",960
"101","Oil",2044
"101","Oil",1508
"101","Oil",1354
"101","Oil",1851
"101",NA,1632
"101","Gas",1248
"101","Gas",2702
"101","Oil",1799
"101","Oil",1418
"101","Gas",2619
"101","Gas",1728
"101","Gas",1296
"101","Gas",2568
"101","Oil",1510
"101","Oil",1378
"104","Gas",2192
"101","Oil",1008
"101","Gas",1133
"101","Oil",1092
"101","Gas",1224
"101","Oil",1144
"101","Oil",1308
"101","Gas",1135
"101","Oil",1842
"101","Oil",1104
"101","Gas",1952
"104","Gas",2654
"101","Gas",1125
"101","Gas",1472
"101","Oil",1250
"101","Gas",1134
"101","Gas",1428
"101","Oil",864
"101","Gas",1470
"101","Oil",1428
"101","Gas",1264
"101","Oil",1816
"101","Gas",1040
"101","Gas",1851
"104","Gas",2054
"101","Gas",1632
"101","Oil",1729
"101","Oil",1056
"101","Oil",1450
"101","Electric",1918
"101","Oil",1274
"109","Oil",1004
"101","Gas",1561
"101","Oil",1148
"101","Oil",820
"101","Oil",840
"101","Oil",2495
"101","Oil",1666
"101","Oil",1632
"101","Oil",1176
"101","Gas",1805
"101","Gas",1329
"340","Gas",4005
"101","Gas",1992
"101","Oil",1860
"104","Oil",1189
"101","Gas",2580
"101","Gas",1050
"101","Gas",1504
"101","Oil",2322
"101","Oil",1915
"101","Oil",1230
"101","Gas",1004
"111","Gas",5116
"101","Gas",1709
"101","Oil",1197
"101","Gas",2128
"101","Gas",2128
"101","Gas",2128
"071","Gas",2000
"101","NONE",552
"101","Oil",2434
"101","Oil",1536
"101","Gas",1080
"101","Oil",1064
"101","Gas",1296
"101","Oil",1732
"101","Gas",1362
"101","Gas",1980
"101","Gas",2666
"101","Gas",1851
"101","Gas",856
"101","Gas",1025
"101","Oil",1417
"101","Oil",1232
"101","Gas",864
"101","Gas",1666
"104","Oil",1863
"101","Oil",1538
"101","Oil",1666
"101","Gas",2018
"101","Oil",768
"101","Gas",2270
"101","Oil",912
"101","Gas",1200
"101","Oil",1444
"104","Gas",1912
"101","Gas",1218
"101","Oil",1664
"101","Gas",2376
"101","Oil",958
"104","Electric",3368
"109","Gas",832
"109","Gas",2142
"109","Gas",1232
"109","Gas",1624
"101","Oil",1916
"101","Gas",1526
"104","Oil",1680
"109","Gas",1800
"109","Gas",1800
"105","Oil",3557
"104","Gas",2896
"101","Oil",1025
"101","Oil",2004
"101","Oil",1591
"111","Gas",5136
"101","Gas",1005
"101","Oil",1988
"101","Oil",2196
"101","Oil",964
"101","Gas",1456
"101","Gas",1190
"104","Gas",2616
"101","Oil",1426
"101","Oil",1928
"101","Gas",1337
"101","Gas",1440
"101","Oil",1146
"101","Oil",1428
"101","Oil",836
"101","Gas",1374
"104","Oil",1932
"101","Gas",2950
"111","Gas",3525
"101","NONE",2624
"101","NONE",2624
"101","Oil",2624
"101","Oil",2624
"101","Oil",1610
"101","Gas",1301
"101","Gas",1472
"101",NA,1304
"104","Gas",2986
"101","Oil",2000
"105","Gas",2800
"104","Gas",2384
"101","Oil",1767
"101","Oil",1300
"101","Gas",2268
"104","Gas",2838
"101","Gas",2730
"101","Gas",2004
"101","Oil",1325
"101","Oil",2224
"101","Oil",1296
"101","Oil",1650
"101","Gas",1324
"101","Oil",1144
"101","Oil",1040
"101","Oil",1440
"101","Oil",1639
"101","Gas",1544
"101","Oil",1344
"104","Gas",2130
"101","Gas",1042
"101","Oil",1144
"101","Oil",1232
"101","Oil",1380
"101","Oil",1512
"101","Gas",1388
"101","Oil",1352
"104","Oil",2473
"101","Gas",860
"101","Gas",1728
"101","Gas",1580
"101","Oil",1395
"104","Oil",2843
"104","Gas",3168
"101","Gas",1484
"101","Oil",1632
"104","Oil",1768
"101","Gas",2959
"101","Oil",1248
"101","Oil",1440
"101","Gas",1163
"101","Gas",1374
"101","Oil",899
"101","Oil",2267
"104","Gas",1728
"961","Oil",1754
"101","Gas",1950
"101","Oil",1120
"101","Gas",2855
"104","Gas",1770
"101","Gas",1300
"970","Gas",2322
"111","Gas",2726
"101","Gas",1819
"101","Oil",1728
"101","Oil",2002
"101","Oil",1734
"101","Gas",1732
"101","Gas",1732
"101","NONE",1732
"101","NONE",1732
"101","Oil",1564
"101","Gas",2995
"101","Gas",1819
"101","Gas",1880
"101","Gas",1190
"101","Oil",1234
"101",NA,928
"101","Gas",1323
"104","Gas",1616
"101","Oil",1296
"101","Oil",1932
"101","Oil",1792
"104","Gas",2258
"104","Gas",2109
"101","Gas",1632
"104","Oil",1874
"104","Oil",1176
"104","Gas",2288
"101","Oil",2382
"101","Oil",1170
"101","Gas",1603
"101","Oil",1008
"101","Oil",1166
"101","Oil",1166
"101","Oil",1166
"101","Oil",1166
"101","Oil",1428
"104","Gas",2352
"101","Oil",1200
"101","Gas",1877
"101","Oil",1116
"104","Gas",2752
"101","Oil",1680
"104","Oil",2718
"104","Gas",2732
"101","Oil",1625
"101","Gas",2128
"101","Gas",2003
"101","Gas",2382
"105","Gas",2498
"101","Electric",1644
"101","Gas",3061
"101","Oil",1244
"101","Oil",2100
"101","Gas",1920
"101","Gas",2734
"101","Oil",1540
"101","Gas",2018
"101","Oil",967
"101","Gas",1488
"101","Gas",1388
"101","Gas",2323
"101","Gas",1296
"101","Oil",998
"101","Gas",1980
"101","Gas",1728
"101","Electric",1132
"101","Gas",1522
"101","Oil",1496
"101","Gas",1570
"101","Oil",1548
"101","Oil",1080
"101","Gas",477
"101","Gas",1622
"101","Gas",1880
"101","Gas",1292
"101","Oil",1002
"101","Oil",1248
"101","Oil",1318
"101","Oil",1318
"101","Oil",1318
"101","Oil",1318
"101","Oil",972
"101","Gas",2020
"101","Gas",2352
"101","Gas",1248
"101","Gas",2076
"101","Gas",1344
"101","Gas",1632
"101","Oil",1175
"101","Oil",1208
"101","Oil",1768
"101","Gas",1499
"101","Gas",1373
"101","Gas",965
"101","Gas",965
"101","NONE",965
"101","NONE",965
"105","Gas",2996
"101","Gas",2732
"104","Gas",1836
"101","Gas",1638
"101","Oil",906
"101","Gas",2002
"101","Oil",900
"101","Electric",2212
"101","Oil",1024
"101","Oil",2214
"101","Oil",1189
"101","Gas",1068
"101","Oil",1080
"101","Gas",1847
"101","Coal or Wood",1400
"101","Oil",1540
"101","Gas",2482
"101","Gas",1984
"101","Oil",720
"101","Gas",884
"101","Oil",970
"101","Gas",912
"101","Gas",800
"101","Gas",2520
"101","Oil",4692
"101","Oil",1546
"101","Oil",4228
"101","Gas",2975
"101","Gas",4524
"104","Gas",1632
"101","Gas",1856
"101","Oil",2714
"101","Oil",2714
"101","Oil",2714
"101","Oil",2714
"101","Oil",1256
"101","Oil",1391
"101",NA,1272
"101","Oil",848
"104","Gas",3285
"101","Gas",1380
"101","Oil",2934
"101","Oil",1281
"101","Oil",1372
"101","Electric",2128
"101","Oil",1990
"101","Gas",1772
"101","Gas",864
"101","Gas",1480
"071","Gas",3492
"101","Oil",1092
"105","Gas",3168
"101","Gas",1349
"101","Oil",1806
"101","Electric",954
"101","Gas",1532
"101","Oil",1556
"101","Oil",1464
"101","Oil",979
"101","Oil",1147
"101","Oil",2107
"101","Gas",1539
"101","Gas",1672
"101","Gas",1672
"101","Gas",1672
"101","Gas",1672
"034","Electric",2706
"101","Gas",1692
"101","Gas",2080
"101","Oil",1056
"101","Oil",2576
"101","Gas",1140
"101","Gas",2359
"101","Gas",2359
"101","NONE",2359
"101","NONE",2359
"101","Oil",2192
"101","Gas",960
"101","Oil",1666
"104","Gas",1702
"101","Gas",2174
"101","Gas",2219
"101","Gas",1272
"101","Oil",1651
"104","Gas",2552
"101","Oil",1480
"101","Gas",2756
"101","Oil",1568
"101","Oil",1080
"101","Oil",1885
"101","Oil",1488
"101","Oil",1532
"101","Gas",1450
"101","Oil",2630
"101","Oil",2084
"101","Gas",1086
"101","Oil",1598
"937","Coal or Wood",990
"101","Oil",1936
"101","Oil",1936
"101","Oil",1936
"101","Oil",1936
"101","Coal or Wood",1500
"010","Oil",1400
"101","Oil",1848
"101","Gas",2534
"101","Gas",2048
"111","Gas",4790
"101","Gas",716
"101","Gas",2394
"101","Oil",1322
"101","Oil",1368
"101","Oil",1713
"101","Oil",1656
"101","Gas",1150
"101","Oil",2304
"112","Gas",3210
"101","Gas",2598
"104","Gas",2196
"101","Gas",1340
"101","Gas",1944
"101","Gas",2610
"101","Gas",2394
"101","Gas",2814
"101","Oil",752
"101","Oil",2603
"101","Oil",2460
"101","Gas",1044
"101","Oil",1732
"101","Oil",1558
"101","Gas",1816
"101","Gas",2464
"101","Gas",972
"101","Gas",1369
"101","Oil",2144
"101","Gas",1740
"101","Electric",884
"101","Oil",1248
"101","Oil",1764
"101","Oil",2451
"101","Oil",1082
"101","Oil",1665
"071","Oil",2380
"101","Oil",1344
"101","Oil",1340
"101","Oil",1512
"101","Gas",2279
"101","Gas",2166
"101","Gas",1092
"101","Gas",2180
"101","Oil",1386
"101","Electric",2360
"101","Oil",1542
"101","Gas",988
"101","Gas",3374
"104","Gas",1868
"101","Oil",1248
"101","Oil",1510
"101","Oil",2007
"101","Oil",1860
"101","Oil",1050
"101","Coal or Wood",396
"101","Oil",1158
"101","Oil",1144
"101","Gas",3205
"104","Gas",2124
"101","Gas",795
"101","Oil",1296
"101","Oil",925
"101","Gas",2176
"101","Gas",912
"101","Oil",1764
"101","Gas",2472
"101","Gas",1385
"101","Gas",1860
"101","Gas",1824
"101","Gas",1632
"101","Oil",1400
"101","Gas",3826
"101","Gas",1550
"101","Gas",2866
"071","Gas",2922
"071","Gas",2922
"071","Oil",2922
"071","Oil",2922
"101","Oil",4378
"101","Oil",1398
"101","Oil",1122
"101","Oil",1616
"101","Oil",1728
"101","Oil",1884
"101","Oil",912
"101","Gas",2408
"101","Gas",2356
"101","Oil",1337
"101","Electric",1568
"101","Electric",740
"101","Gas",2688
"101","Gas",1492
"101","Gas",1672
"109","Gas",372
"109","Gas",1722
"109","Oil",2316
"101","Gas",1547
"104","Gas",2487
"101","Oil",2061
"101","Gas",2130
"101","Gas",2220
"104","Oil",2152
"101","Oil",1844
"101","Gas",3372
"101","Gas",1123
"101","Oil",960
"104","Gas",1924
"104","Gas",2560
"101","Oil",1741
"101","Gas",2411
"101","Oil",1644
"104","Oil",2483
"101","Gas",1224
"101","Oil",532
"101","Oil",1333
"101","Gas",1552
"961","Gas",1888
"101","Oil",656
"101","Oil",1122
"101","Gas",960
"101","Oil",2988
"101","Oil",2988
"101","Oil",2988
"101","Oil",2988
"101","Oil",840
"101","Gas",1393
"101","Oil",1646
"101","Oil",1286
"101","Gas",1080
"101","Gas",936
"957","Oil",4136
"101","Oil",1663
"101","Oil",2314
"101","Gas",988
"104","Gas",2120
"101","Gas",2392
"101","Oil",2008
"101","Oil",1486
"101","Oil",964
"101","Gas",1394
"101","Oil",2216
"101","Gas",2162
"101","Gas",1870
"101","Gas",1008
"101","Oil",1623
"101","Oil",1180
"101","Gas",1300
"101","Gas",1300
"101","Gas",1300
"101","Gas",1300
"101","Gas",908
"104","Gas",1891
"101","Gas",2120
"101","Gas",693
"101","Gas",2487
"101","Gas",640
"101","Gas",1728
"101","Gas",2591
"101","Oil",3468
"101","Gas",3276
"101","Oil",2340
"101","Gas",1037
"101","Oil",720
"101","Oil",1640
"101","Gas",1852
"101","Gas",1082
"101",NA,1482
"101",NA,1482
"101","Oil",1482
"101","Oil",1482
"101","Gas",2390
"101","Oil",1110
"101","Gas",1560
"101","Gas",1080
"101","Gas",2058
"101","Oil",1134
"101","Gas",1260
"101","Gas",864
"101","Electric",1393
"101","Gas",988
"101","Gas",2588
"101","Gas",3195
"101","Oil",1288
"111","Gas",2742
"101","Gas",4098
"101","Oil",1385
"101","Oil",1008
"101","Gas",1974
"111","Gas",3052
"104","Gas",2520
"101","Gas",1260
"105","Gas",3412
"101","Oil",1800
"101","Oil",1632
"104","Gas",1942
"101","Oil",1170
"101","Gas",1416
"101","Oil",2462
"101","Oil",1120
"956","Oil",2640
"101","Gas",1872
"101","Gas",1776
"101","Gas",1665
"032","Gas",2342
"032","Gas",1092
"101","Gas",1200
"101","Gas",2283
"101","Gas",2169
"101","Gas",1872
"101","Oil",1880
"101","Oil",1296
"101","Gas",1885
"101","Gas",2217
"101","Oil",1896
"101","Oil",2700
"101","Oil",1344
"101","Oil",1896
"101","Oil",1056
"101","Gas",1428
"101","Oil",1248
"101","Electric",1125
"104","Gas",2912
"101","Oil",1816
"101","Gas",1356
"101","Gas",2044
"101","Gas",1318
"101","Gas",1244
"101","Gas",1296
"101","Oil",1364
"101","Oil",1140
"101","Oil",1904
"104","Oil",2844
"104","Electric",1944
"101","Oil",1564
"101","Electric",1704
"101","Gas",2780
"101","Oil",1004
"101","Oil",1344
"101","Gas",1152
"101","Oil",1476
"101","Oil",1545
"101","Oil",3712
"101","Gas",1748
"111","Electric",6314
"101","Oil",1996
"101","Oil",1564
"101","Gas",2123
"101","Electric",1338
"101","Gas",912
"101","Gas",1864
"101","Gas",1864
"101","Gas",1864
"101","Gas",1864
"101","Gas",1632
"101","Oil",1452
"101","Oil",1243
"101","Oil",1050
"101","Oil",1368
"101","Gas",1728
"101","Gas",2300
"101","Oil",905
"101","Oil",1561
"101","Oil",1952
"101","Gas",1464
"101","Gas",1464
"101","Gas",1464
"101","Gas",1464
"101","Gas",2784
"101","Oil",1986
"104","Gas",2751
"101","Gas",920
"105","Gas",1982
"101","Oil",2408
"101","Gas",2173
"101","Oil",960
"101","Oil",2682
"101","Oil",1654
"101","Oil",2720
"101","Gas",3453
"105","Oil",2825
"105","Oil",3300
"101","Gas",1456
"101","Oil",1092
"101","Gas",931
"101","Oil",1120
"101","Electric",1596
"101","Electric",1596
"101","Electric",1596
"101","Electric",1596
"101","Oil",1088
"101","Oil",1356
"101","Gas",2210
"101","Gas",2308
"101","Gas",1960
"101","Oil",2305
"101","Gas",1332
"101","Electric",1189
"101","Oil",1164
"101","NONE",1338
"101","NONE",1338
"101","NONE",1338
"101","NONE",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Oil",1338
"101","Gas",1268
"101","Gas",1344
"101","Gas",1475
"101","Gas",1192
"718","Oil",2548
"101","Gas",1244
"101","Oil",1352
"101","Gas",1400
"101","Gas",2744
"101","Gas",1180
"101","Gas",2194
"104","Oil",1998
"101","Oil",2044
"104","Gas",2128
"101","Oil",1824
"101","Gas",1500
"105","Gas",3021
"101","Gas",2453
"101","Oil",1092
"101","Gas",2160
"101","Oil",1656
"101","Oil",1176
"101","Oil",1170
"101","Gas",2765
"101","Gas",2835
"101","Gas",912
"101","Gas",912
"101","Gas",912
"101","Gas",912
"101","Oil",1500
"101","Oil",1110
"104","Gas",2564
"101","Oil",2536
"101","Oil",1784
"104","Gas",2470
"101","Gas",2424
"101","Oil",3295
"104","Gas",2208
"101","Oil",1040
"104","Oil",2097
"104","Gas",3190
"101","Gas",1617
"101","Oil",1251
"101","Oil",1251
"101","Oil",1251
"101","Oil",1251
"101","Gas",2614
"101","Gas",3014
"101","Gas",1284
"104","Gas",2000
"101","Gas",2008
"101","Gas",1576
"101","Gas",2090
"104","Gas",2160
"101",NA,840
"101","Gas",1068
"104","Gas",1766
"101","Gas",1548
"101","Oil",1040
"105","Gas",2503
"101",NA,828
"104","Oil",2144
"101","Gas",1680
"101","Gas",925
"101","Gas",1324
"101","Oil",960
"101","Gas",3242
"101","Gas",1278
"101","Oil",1458
"101","Gas",1248
"101","Oil",792
"101","Oil",1972
"109","Electric",1512
"109","Gas",3408
"101","Gas",1528
"101","Oil",912
"104","Gas",2304
"101","Oil",1720
"101","Gas",2601
"101","Gas",1749
"104","Gas",2264
"101","Gas",2924
"101","Oil",2260
"101","Oil",1771
"104","Gas",1910
"101","Oil",912
"104","Oil",2851
"105","Gas",3238
"101","Oil",1068
"101","Oil",2008
"104","Gas",2083
"101","Gas",1926
"101","Gas",1666
"104","Electric",1908
"101","Oil",1108
"101","Gas",1409
"101","Gas",2341
"101","Oil",1819
"101","Oil",1152
"101","Gas",1845
"109","Gas",1152
"109","Gas",2646
"101","Gas",2174
"101","Gas",1696
"101","Oil",990
"101","Oil",1398
"104","Gas",2356
"104","Oil",2016
"101","Oil",660
"101","Oil",1805
"101","Oil",1092
"101","Oil",1037
"101","Gas",1568
"101","Gas",1068
"101","Oil",1255
"101","Electric",2348
"101","Gas",1410
"101","Gas",1728
"101","Gas",2026
"101","Gas",1000
"104","Oil",3063
"105","Oil",2058
"101","Gas",2152
"101","Gas",1767
"104","Gas",2240
"101","Gas",1708
"101","Gas",1008
"101","Electric",2342
"101","Gas",1004
"101","Gas",1752
"101","Oil",1296
"013","Oil",3298
"101","Gas",1992
"104","Oil",3438
"101","Gas",1386
"104","Gas",1745
"101","Gas",1695
"101","Oil",1678
"101","Oil",1288
"101","Oil",2296
"101","Oil",1424
"101","Gas",1336
"104","Gas",4175
"101","Oil",1576
"101","Gas",1332
"109","Electric",576
