"","USECODE","FUELTYPE","AREASQ","STORYHEIGHT"
"9132","013","GAS",12480,"4"
"9133","112","OIL",11760,"4"
"9134","013","OIL",1512,"2"
"9135","930",NA,0,NA
"9136","111","OIL",9400,"4"
"9137","111","OIL",3438.5,"2A"
"9138","392",NA,0,NA
"9139","325","OIL",1284.3,"1A"
"9140","330","GAS",1804,"1"
"9141","970","GAS",76888,"7"
"9142","101","PROPANE",1720,"2"
"9143","101","PROPANE",2100,"2"
"9144","973",NA,0,NA
"9145","112","GAS",28440,"5"
"9146","931",NA,0,NA
"9147","924",NA,0,NA
"9148","924",NA,0,NA
"9149","101","OIL",1304,"1T"
"9150","101","GAS",1280,"1T"
"9151","101","GAS",1332,"1T"
"9152","332","GAS",1230,"1"
"9153","101","OIL",675,"1T"
"9154","335","GAS",3615,"1"
"9155","325","GAS",466,"1"
"9156","326","GAS",1544,"1"
"9157","104","GAS",2472,"2A"
"9158","130",NA,0,NA
"9159","111","OIL",7800,"3"
"9160","104","GAS",1866,"2A"
"9161","101","OIL",1440,"2A"
"9162","960",NA,0,NA
"9163","960",NA,0,NA
"9164","960",NA,0,NA
"9165","960",NA,0,NA
"9166","130",NA,0,NA
"9167","111","OIL",9360,"4"
"9168","031","OIL",3080,"2"
"9169","111","GAS",3400,"2"
"9170","104","GAS",2344,"2A"
"9171","013","OIL",2533.8,"2A"
"9172","334","GAS",4406,"1"
"9173","112","GAS",13434,"2"
"9174","390",NA,0,NA
"9175","960",NA,0,NA
"9176","104","GAS",2146,"2"
"9177","104","OIL",2496,"2A"
"9178","101","GAS",1740,"2A"
"9179","013","GAS",5314.5,"2"
"9180","330","GAS",5520,"1"
"9181","337",NA,0,NA
"9182","337",NA,0,NA
"9183","316","GAS",4604.25,"1T"
"9184","105","GAS",3786,"3"
"9185","105","GAS",3146.4,"2A"
"9186","106",NA,0,NA
"9187","960",NA,0,NA
"9188","960",NA,0,NA
"9189","340","GAS",640,"1A"
"9190","104","OIL",2684,"2A"
"9191","112","GAS",14272,"2"
"9192","316","GAS",2445,"1"
"9193","337",NA,0,NA
"9194","112","OIL",19200,"4"
"9195","111","OIL",10800,"4"
"9196","111","OIL",9700,"4"
"9197","112","OIL",42680,"4"
"9198","960",NA,0,NA
"9199","960",NA,0,NA
"9200","104","OIL",2382,"2A"
"9201","104","PROPANE",2400,"2A"
"9202","111","OIL",2400,"2"
"9203","112","GAS",9600,"3"
"9204","112","OIL",14310,"3"
"9205","104","ELECTRIC",2553,"2A"
"9206","101","OIL",1692,"2A"
"9207","101","GAS",1254,"2A"
"9208","101","OIL",1625,"2A"
"9209","101","OIL",1288,"2A"
"9210","104","OIL",1808,"2A"
"9211","130",NA,0,NA
"9212","111","OIL",3030,"2A"
"9213","101","OIL",2070,"2A"
"9214","013","GAS",7100,"3"
"9215","104","OIL",2761.45,"2A"
"9216","325","GAS",1080,"1"
"9217","101","OIL",1308,"2A"
"9218","111","OIL",2380.2,"2A"
"9219","106",NA,0,NA
"9220","111","GAS",7008,"2"
"9221","112","OIL",9900,"2"
"9222","104","OIL",2244,"2"
"9223","101","GAS",3200,"2"
"9224","111","GAS",3200,"2"
"9225","111","GAS",4800,"2"
"9226","111","GAS",3200,"2"
"9227","104","OIL",1451.6,"2"
"9228","104","OIL",2394,"2A"
"9229","104","OIL",2618.7,"2A"
"9230","104","OIL",2830,"2A"
"9231","101","OIL",1239,"1T"
"9232","109","OIL",3219,"2A"
"9233","104","GAS",3183,"2A"
"9234","104","OIL",3294,"2A"
"9235","105","GAS",2292.2,"2A"
"9236","101","GAS",1761.75,"2"
"9237","013","GAS",2663,"2A"
"9238","101","GAS",1714.95,"1T"
"9239","104","OIL",3622.4,"2T"
"9240","101","OIL",2000,"2"
"9241","340","GAS",772,"2"
"9242","931",NA,0,NA
"9243","960",NA,0,NA
"9244","960",NA,0,NA
"9245","104","GAS",2106,"2A"
"9246","101","GAS",1405.5,"2A"
"9247","104","GAS",1840,"2A"
"9248","104","OIL",2600,"2A"
"9249","101","GAS",1568,"2A"
"9250","104","OIL",2348,"2A"
"9251","101","GAS",1865.1,"2A"
"9252","101","GAS",1580,"2A"
"9253","104","OIL",1424,"2A"
"9254","101","GAS",2161.68,"2A"
"9255","104","OIL",2820,"2A"
"9256","104","OIL",3284.4,"2A"
"9257","111","OIL",5640,"3"
"9258","105","OIL",2688.7,"2A"
"9259","132",NA,0,NA
"9260","104","OIL",3236,"2A"
"9261","101","OIL",1800,"2A"
"9262","104","OIL",2538,"2A"
"9263","101","OIL",3054.75,"2A"
"9264","970","GAS",21480,"2"
"9265","325","OIL",2470,"1"
"9266","325","GAS",3750,"1"
"9267","325","GAS",2400,"1"
"9268","132",NA,0,NA
"9269","132",NA,0,NA
"9270","132",NA,0,NA
"9271","132",NA,0,NA
"9272","132",NA,0,NA
"9273","104","GAS",2627.6,"2A"
"9274","104","OIL",2672.8,"2A"
"9275","101","GAS",1392,"2A"
"9276","101","OIL",1746.2,"2A"
"9277","105","OIL",2618.8,"2A"
"9278","105","OIL",2217.2,"2A"
"9279","104","OIL",1992,"2A"
"9280","101","OIL",1050,"1T"
"9281","104","OIL",2488,"2A"
"9282","112","OIL",7350,"3"
"9283","316","OIL",2756,"1"
"9284","101","OIL",1403.2,"1H"
"9285","031","OIL",8100,"3"
"9286","013","OIL",8996,"2"
"9287","337",NA,0,NA
"9288","101","GAS",1416,"1T"
"9289","316","NONE",1500,"1"
"9290","101","GAS",1360,"2A"
"9291","104","OIL",2272,"2A"
"9292","104","OIL",3368,"2A"
"9293","112","OIL",21000,"3"
"9294","105","OIL",3366,"2A"
"9295","326","GAS",2082,"2"
"9296","363","OIL",17565.6,"2"
"9297","960",NA,0,NA
"9298","013","GAS",6960.6,"2H"
"9299","104","GAS",2821,"2A"
"9300","392",NA,0,NA
"9301","316","GAS",20982,"3"
"9302","999",NA,0,NA
"9303","999",NA,0,NA
"9304","112","OIL",11940,"3"
"9305","104","GAS",2744,"2A"
"9306","112","ELECTRIC",5280,"2"
"9307","325","GAS",2716,"1"
"9308","105","OIL",3619.4,"2A"
"9309","104","PROPANE",2560,"2"
"9310","104","GAS",2412.7,"2A"
"9311","105","OIL",2984.4,"2A"
"9312","101","OIL",1278.6,"2A"
"9313","101","OIL",1698.6,"2A"
"9314","101","OIL",1718.7,"2A"
"9315","101","OIL",1976,"2A"
"9316","104","OIL",1848,"2A"
"9317","101","GAS",1867.5,"2A"
"9318","101","OIL",1310,"2A"
"9319","104","OIL",2480,"2A"
"9320","104","OIL",2374,"2"
"9321","104","OIL",2324.8,"2A"
"9322","104","OIL",2368,"2A"
"9323","104","OIL",2571.2,"2A"
"9324","104","OIL",2778.4,"2A"
"9325","101","GAS",1348,"2A"
"9326","104","OIL",2412,"2A"
"9327","101","GAS",1922.63,"2A"
"9328","104","OIL",2056,"2A"
"9329","104","OIL",1656,"2A"
"9330","105","OIL",2961,"2A"
"9331","104","OIL",2801.98,"2A"
"9332","104","OIL",3323.85,"2A"
"9333","105","OIL",4273.6,"2A"
"9334","105","GAS",2741.6,"2H"
"9335","101","OIL",1611,"2A"
"9336","101","GAS",1515.25,"1"
"9337","104","GAS",1693,"2"
"9338","101","GAS",3082,"2A"
"9339","101","OIL",2556,"2A"
"9340","104","GAS",1918,"2A"
"9341","101","GAS",1736.1,"2"
"9342","101","GAS",1652,"2A"
"9343","101","GAS",1979.95,"2A"
"9344","101","OIL",1365.75,"1T"
"9345","104","OIL",2508,"2A"
"9346","104","GAS",2063,"2A"
"9347","104","OIL",2092,"2A"
"9348","104","GAS",1998,"2A"
"9349","013","OIL",10071,"3"
"9350","101","GAS",2804,"2A"
"9351","337",NA,0,NA
"9352","326","ELECTRIC",1803.2,"1"
"9353","337",NA,0,NA
"9354","104","OIL",2383,"2A"
"9355","101","OIL",4264,"2A"
"9356","104","OIL",2772.6,"2A"
"9357","104","OIL",1810,"2A"
"9358","101","GAS",2062,"2"
"9359","104","OIL",2416,"2A"
"9360","104","GAS",2462,"2A"
"9361","930",NA,0,NA
"9362","101","GAS",2108,"2A"
"9363","104","GAS",2176,"2A"
"9364","104","OIL",2510,"2A"
"9365","105","OIL",2960.8,"2A"
"9366","101","OIL",2734.4,"1H"
"9367","101","GAS",2136,"2A"
"9368","101","GAS",1866,"2A"
"9369","104","GAS",2774,"2A"
"9370","104","OIL",2872,"2A"
"9371","104","GAS",2234,"2A"
"9372","104","GAS",1801.7,"2A"
"9373","101","OIL",2082,"2"
"9374","101","OIL",1552,"2A"
"9375","104","GAS",3054.64,"2A"
"9376","104","GAS",2746,"2A"
"9377","101","OIL",1873,"2A"
"9378","959","GAS",2631,"2A"
"9379","101","GAS",2165.4,"2A"
"9380","104","GAS",1966,"2A"
"9381","105","GAS",3530,"2A"
"9382","104","OIL",2692,"2A"
"9383","104","OIL",2662,"2A"
"9384","101","GAS",1820,"2A"
"9385","101","GAS",1568,"2A"
"9386","104","OIL",1920,"2A"
"9387","112","GAS",25218,"3"
"9388","112","OIL",21919.8,"2A"
"9389","105","GAS",5221.5,"3"
"9390","132",NA,0,NA
"9391","104","OIL",2712,"2A"
"9392","104","GAS",3926.5,"2A"
"9393","104","OIL",2399,"2A"
"9394","101","OIL",2060,"2A"
"9395","101","GAS",2708,"2A"
"9396","104","GAS",1660.5,"2A"
"9397","101","GAS",2272,"2A"
"9398","101","OIL",2368,"2A"
"9399","101","GAS",1816,"2"
"9400","101","OIL",1510,"2A"
"9401","104","OIL",1854,"2A"
"9402","101","OIL",2193,"2A"
"9403","101","GAS",1641,"1T"
"9404","104","OIL",2542,"2A"
"9405","104","OIL",2435,"2"
"9406","101","OIL",2245,"2A"
"9407","104","OIL",2700.4,"2A"
"9408","104","GAS",3008,"2"
"9409","104","GAS",2800,"2"
"9410","104","GAS",3626,"2A"
"9411","101","GAS",2200,"2A"
"9412","104","OIL",2851,"2A"
"9413","104","GAS",1688,"2A"
"9414","104","OIL",1818,"2A"
"9415","104","OIL",1800,"2A"
"9416","101","GAS",1568,"2A"
"9417","104","GAS",2266,"2A"
"9418","104","OIL",3296,"2A"
"9419","104","OIL",2792.85,"2A"
"9420","104","OIL",2653,"2A"
"9421","104","OIL",2470,"2A"
"9422","104","OIL",2728,"2A"
"9423","101","GAS",1830,"2A"
"9424","101","GAS",1526.2,"1T"
"9425","105","GAS",2852.8,"2H"
"9426","101","GAS",2094.8,"2"
"9427","132",NA,0,NA
"9428","101","OIL",2501.9,"2A"
"9429","104","GAS",2610,"2A"
"9430","105","GAS",2276.92,"2A"
"9431","104","GAS",1952,"2"
"9432","104","OIL",2396,"2A"
"9433","104","OIL",2478,"2A"
"9434","104","OIL",3010.5,"2A"
"9435","104","OIL",2186,"2A"
"9436","132",NA,0,NA
"9437","101","OIL",1558,"2A"
"9438","101","OIL",2579.73,"2A"
"9439","105","GAS",2293.46,"2A"
"9440","101","GAS",1536,"2A"
"9441","104","GAS",2586,"2A"
"9442","104","OIL",2644,"2A"
"9443","132",NA,0,NA
"9444","112","GAS",36540,"3"
"9445","104","OIL",2884,"2A"
"9446","101","GAS",2292,"2A"
"9447","101","OIL",2438,"2A"
"9448","104","GAS",2762,"2A"
"9449","104","OIL",2542,"2A"
"9450","101","OIL",1912,"2A"
"9451","104","GAS",2766.9,"2A"
"9452","104","OIL",2509.18,"2A"
"9453","104","OIL",2409,"2A"
"9454","130",NA,0,NA
"9455","325","GAS",4094,"1"
"9456","013","OIL",16620,"3"
"9457","325","ELECTRIC",1142.4,"1"
"9458","104","GAS",2538.3,"2A"
"9459","105","OIL",3347.95,"2A"
"9460","104","GAS",2039.8,"2"
"9461","931",NA,0,NA
"9462","105","OIL",3277.4,"2H"
"9463","101","OIL",2340,"2A"
"9464","101","GAS",1610,"2A"
"9465","101","OIL",1480,"2A"
"9466","104","OIL",2024.2,"2A"
"9467","104","GAS",2203.95,"2A"
"9468","101","OIL",3649,"2A"
"9469","101","GAS",2063.1,"2A"
"9470","337",NA,0,NA
"9471","325","GAS",3690,"1A"
"9472","104","OIL",3770.75,"2A"
"9473","104","GAS",2804.9,"2A"
"9474","101","OIL",2140,"2A"
"9475","104","GAS",3411,"2A"
"9476","104","OIL",2256,"2A"
"9477","101","OIL",1343.56,"1T"
"9478","104","GAS",2421,"2"
"9479","101","GAS",1859,"2"
"9480","104","GAS",2841,"2A"
"9481","111","OIL",3070,"2"
"9482","104","OIL",3256,"2A"
"9483","101","GAS",2142,"2"
"9484","101","GAS",1768,"2A"
"9485","132",NA,0,NA
"9486","101","GAS",2150,"2"
"9487","105","GAS",2868.2,"2A"
"9488","104","GAS",2920.4,"2A"
"9489","101","OIL",1574,"2A"
"9490","101","GAS",1572,"2A"
"9491","104","OIL",2413,"2A"
"9492","101","OIL",1960,"2A"
"9493","101","GAS",1800,"2A"
"9494","101","OIL",948,"1"
"9495","104","GAS",1860,"2"
"9496","101","OIL",3181.98,"2A"
"9497","101","GAS",3001.6,"2A"
"9498","931",NA,0,NA
"9499","101","GAS",3125.1,"2A"
"9500","101","GAS",2481,"2A"
"9501","101","OIL",2094.3,"2A"
"9502","104","OIL",3218.55,"2A"
"9503","105","OIL",3157.9,"2A"
"9504","104","OIL",2890.25,"2A"
"9505","101","OIL",2424,"2A"
"9506","104","OIL",2369,"2A"
"9507","101","GAS",2258,"2A"
"9508","104","GAS",2399.4,"2A"
"9509","104","GAS",2613.11,"2A"
"9510","104","OIL",2272,"2A"
"9511","104","GAS",2467.2,"2A"
"9512","101","OIL",2094.25,"2A"
"9513","101","GAS",2246,"2A"
"9514","105","OIL",3032,"2A"
"9515","105","OIL",3378,"2A"
"9516","104","GAS",2757.55,"2A"
"9517","104","OIL",2464,"2A"
"9518","101","GAS",2360.8,"2"
"9519","104","GAS",2212.6,"2A"
"9520","104","OIL",2269.3,"2A"
"9521","104","OIL",3112.4,"2A"
"9522","105","OIL",3514.4,"2A"
"9523","104","OIL",2566,"2A"
"9524","101","GAS",1992,"2A"
"9525","104","OIL",2040,"2A"
"9526","104","OIL",2399,"2A"
"9527","101","OIL",1748,"2A"
"9528","101","OIL",1828,"2A"
"9529","101","GAS",1396,"2A"
"9530","101","OIL",1608,"2A"
"9531","104","OIL",1661,"2A"
"9532","105","GAS",3078,"2A"
"9533","104","OIL",2439,"2A"
"9534","104","OIL",2149.35,"2A"
"9535","101","GAS",1464,"2A"
"9536","101","GAS",1664,"2A"
"9537","101","OIL",1516,"2A"
"9538","104","OIL",2052,"2A"
"9539","101","OIL",1900.6,"2A"
"9540","101","OIL",1409,"2A"
"9541","105","OIL",3111,"3"
"9542","101","GAS",1790,"2A"
"9543","101","GAS",2384,"2A"
"9544","101","GAS",1934,"2A"
"9545","101","GAS",2064,"2A"
"9546","101","GAS",1540,"2A"
"9547","104","OIL",3508,"2A"
"9548","101","GAS",2056,"1T"
"9549","104","GAS",2902,"2A"
"9550","104","GAS",3480.5,"2A"
"9551","101","GAS",2088,"2A"
"9552","101","OIL",1544,"2A"
"9553","104","OIL",1828,"2A"
"9554","104","GAS",3316.6,"2A"
"9555","104","ELECTRIC",2006.4,"2"
"9556","104","OIL",2210,"2A"
"9557","105","OIL",2254.5,"2A"
"9558","104","OIL",2419,"2"
"9559","104","GAS",2688,"2A"
"9560","101","OIL",2243,"2A"
"9561","101","GAS",1880,"2A"
"9562","101","OIL",1664.1,"2A"
"9563","101","GAS",1891.25,"2A"
"9564","101","OIL",1509,"2A"
"9565","101","OIL",1336,"2A"
"9566","101","GAS",3261.5,"2H"
"9567","101","OIL",2271,"2A"
"9568","101","GAS",2469,"2A"
"9569","101","OIL",1882,"2A"
"9570","999",NA,0,NA
"9571","104","GAS",2995.6,"2A"
"9572","101","GAS",2350.2,"2A"
"9573","105","GAS",3283.8,"2H"
"9574","101","OIL",1814,"2A"
"9575","105","OIL",3161.5,"2T"
"9576","101","OIL",2762,"2A"
"9577","101","GAS",2210,"2A"
"9578","104","OIL",2426,"2A"
"9579","101","GAS",2075,"2A"
"9580","101","OIL",2030,"2A"
"9581","111","GAS",2736,"2A"
"9582","101","OIL",1812,"2A"
"9583","101","GAS",2787.6,"2A"
"9584","101","OIL",1768,"2A"
"9585","101","OIL",1726,"2A"
"9586","101","GAS",1676,"2A"
"9587","101","GAS",1337,"1"
"9588","101","GAS",2058,"1"
"9589","101","OIL",2360,"2A"
"9590","101","GAS",2573.8,"2A"
"9591","101","GAS",1944,"2A"
"9592","101","OIL",1937,"1T"
"9593","101","OIL",2016,"2A"
"9594","101","OIL",2394,"1T"
"9595","101","GAS",2016,"1"
"9596","101","OIL",3972,"2A"
"9597","101","GAS",2004,"2A"
"9598","104","GAS",2512,"2A"
"9599","101","GAS",2163.84,"2A"
"9600","101","OIL",1566,"2A"
"9601","101","OIL",1559,"2A"
"9602","101","OIL",2400,"2A"
"9603","101","GAS",2030,"2A"
"9604","104","OIL",3454,"2A"
"9605","104","OIL",2848,"2A"
"9606","101","GAS",1974.48,"2A"
"9607","101","GAS",2040,"2A"
"9608","101","OIL",1514,"2A"
"9609","101","GAS",1826,"2A"
"9610","101","GAS",2026,"2A"
"9611","101","OIL",1780,"2A"
"9612","104","OIL",2709.4,"3A"
"9613","104","GAS",2621,"2A"
"9614","101","GAS",2861,"2A"
"9615","101","GAS",1745,"2A"
"9616","101","GAS",1520,"2A"
"9617","101","GAS",1956,"2A"
"9618","101","GAS",1924,"2A"
"9619","101","GAS",1968,"2A"
"9620","104","OIL",2662,"2A"
"9621","101","GAS",2813.6,"2"
"9622","132",NA,0,NA
"9623","930",NA,0,NA
"9624","930",NA,0,NA
"9625","104","GAS",2814,"2A"
"9626","104","OIL",2941.7,"2A"
"9627","104","OIL",2464,"2A"
"9628","101","OIL",2132,"2A"
"9629","105","GAS",3188.8,"2A"
"9630","101","GAS",2120,"2A"
"9631","101","GAS",2130,"2A"
"9632","104","OIL",2416,"2A"
"9633","104","GAS",2202,"2A"
"9634","104","GAS",3260.4,"2A"
"9635","104","OIL",2468,"2A"
"9636","104","GAS",2783.3,"2A"
"9637","104","GAS",2154,"2A"
"9638","104","OIL",2392,"2A"
"9639","101","GAS",2290,"2A"
"9640","101","OIL",1682,"2A"
"9641","104","GAS",2776,"2A"
"9642","101","OIL",1442,"2"
"9643","101","OIL",1823,"2A"
"9644","101","GAS",1614,"2"
"9645","105","OIL",4587,"2A"
"9646","101","GAS",1665.6,"2A"
"9647","930",NA,0,NA
"9648","101","GAS",2331,"2A"
"9649","101","GAS",2360,"2A"
"9650","101","GAS",2393.7,"2"
"9651","101","GAS",2098.88,"2A"
"9652","101","OIL",2206.8,"2A"
"9653","101","GAS",2684.25,"2A"
"9654","930",NA,0,NA
"9655","101","OIL",1967.25,"2A"
"9656","104","GAS",2242,"2A"
"9657","104","OIL",2916.1,"2A"
"9658","104","OIL",3334.4,"2A"
"9659","104","OIL",2762,"2A"
"9660","132",NA,0,NA
"9661","101","GAS",2478,"1T"
"9662","104","GAS",2875.5,"2A"
"9663","104","GAS",2700,"2A"
"9664","104","OIL",2576,"2A"
"9665","104","GAS",2688,"2A"
"9666","104","OIL",2760,"2A"
"9667","132",NA,0,NA
"9668","104","GAS",3062,"2A"
"9669","104","OIL",3801.6,"1H"
"9670","132",NA,0,NA
"9671","132",NA,0,NA
"9672","101","OIL",1684,"2A"
"9673","132",NA,0,NA
"9674","104","OIL",4130,"2A"
"9675","104","GAS",2732,"2A"
"9676","101","GAS",2106,"2A"
"9677","101","GAS",1970,"2A"
"9678","101","OIL",2432,"2"
"9679","101","GAS",1888,"2A"
"9680","101","GAS",2610.84,"2A"
"9681","101","GAS",2958.75,"1T"
"9682","101","OIL",1989,"2A"
"9683","101","OIL",1872,"2A"
"9684","101","GAS",2136,"2A"
"9685","101","GAS",1832,"2A"
"9686","101","OIL",2717.6,"2A"
"9687","101","GAS",1447,"2"
"9688","101","GAS",1664,"2A"
"9689","101","GAS",1548,"2"
"9690","101","GAS",2439.3,"2"
"9691","101","OIL",3962,"2A"
"9692","101","OIL",2429.7,"2A"
"9693","101","GAS",2900,"2A"
"9694","132",NA,0,NA
"9695","101","GAS",3168,"2"
"9696","132",NA,0,NA
"9697","101","GAS",2988,"2A"
"9698","101","GAS",1980,"2"
"9699","101","GAS",4627.25,"2A"
"9700","101","OIL",2168,"2A"
"9701","101","OIL",2664,"2A"
"9702","101","OIL",1750,"2A"
"9703","101","GAS",2480,"2A"
"9704","132",NA,0,NA
"9705","101","GAS",2630.92,"2A"
"9706","101","GAS",1244,"2"
"9707","101","GAS",2768,"2A"
"9708","101","OIL",1936,"2"
"9709","101","OIL",2750.8,"2A"
"9710","101","OIL",2322,"2A"
"9711","101","OIL",3495.44,"2A"
"9712","101","OIL",2108,"2A"
"9713","101","GAS",2519.48,"2A"
"9714","101","OIL",2376,"2A"
"9715","101","GAS",1720,"2"
"9716","101","OIL",1629,"2"
"9717","132",NA,0,NA
"9718","109","ELECTRIC",3995.15,"2"
"9719","132",NA,0,NA
"9720","101","GAS",2296,"2A"
"9721","101","GAS",1706,"2A"
"9722","101","OIL",2289.56,"1A"
"9723","101","OIL",2216,"2"
"9724","106",NA,0,NA
"9725","104","OIL",2568,"2"
"9726","101","OIL",1758,"2A"
"9727","101","GAS",1796.5,"1T"
"9728","101","GAS",1716,"2"
"9729","930",NA,0,NA
"9730","101","OIL",2101.5,"2A"
"9731","101","OIL",2424,"1T"
"9732","101","GAS",2901.2,"2A"
"9733","101","GAS",1766.4,"2A"
"9734","101","GAS",2126,"2"
"9735","101","OIL",2226.8,"2A"
"9736","101","OIL",2928,"2A"
"9737","101","OIL",2896,"2A"
"9738","101","OIL",2490,"2A"
"9739","101","GAS",1784,"2A"
"9740","101","GAS",2458.4,"2"
"9741","105","GAS",2781.8,"2A"
"9742","101","OIL",2337.5,"2A"
"9743","101","OIL",2364,"2A"
"9744","101","GAS",1768,"2A"
"9745","101","GAS",2181.6,"2A"
"9746","132",NA,0,NA
"9747","101","OIL",2018,"2A"
"9748","101","OIL",2383,"2A"
"9749","930",NA,0,NA
"9750","101","GAS",1872,"2"
"9751","101","OIL",2160,"2A"
"9752","101","GAS",1930,"2A"
"9753","101","OIL",1918,"2"
"9754","104","OIL",2966,"2A"
"9755","104","OIL",4057.25,"2A"
"9756","101","OIL",1792,"2"
"9757","101","GAS",1656,"2A"
"9758","101","OIL",1666,"2A"
"9759","101","GAS",3553.6,"2A"
"9760","101","GAS",2436,"2A"
"9761","132",NA,0,NA
"9762","101","GAS",2534,"2A"
"9763","101","GAS",2755.4,"2A"
"9764","101","OIL",2488.8,"2A"
"9765","130",NA,0,NA
"9766","101","GAS",1680,"2A"
"9767","101","OIL",2431,"2A"
"9768","101","OIL",4047.2,"2A"
"9769","101","GAS",3404.4,"2A"
"9770","101","ELECTRIC",3417,"2A"
"9771","101","GAS",2028.6,"2A"
"9772","101","OIL",2419.8,"1"
"9773","101","OIL",2586.5,"1"
"9774","101","GAS",2592,"1"
"9775","101","OIL",1144,"1"
"9776","101","OIL",1066,"1"
"9777","101","GAS",2578,"2"
"9778","101","GAS",1794,"1"
"9779","101","GAS",2376,"2"
"9780","101","GAS",2212.5,"2"
"9781","101","GAS",3089,"1"
"9782","101","OIL",2115.6,"1H"
"9783","101","GAS",2816.13,"1T"
"9784","101","GAS",3629,"2A"
"9785","101","GAS",1540,"1T"
"9786","101","GAS",1798,"1"
"9787","101","OIL",2900,"2A"
"9788","101","GAS",2054,"2A"
"9789","101","OIL",1408.5,"1T"
"9790","101","GAS",3126,"2A"
"9791","101","GAS",1846.4,"1T"
"9792","101","OIL",2288.75,"1"
"9793","101","GAS",1850.8,"1H"
"9794","101","OIL",1720.6,"1T"
"9795","101","OIL",1568,"1H"
"9796","101","GAS",1820,"1T"
"9797","101","GAS",2396.5,"1"
"9798","101","OIL",1425,"1"
"9799","104","GAS",2596,"2A"
"9800","101","OIL",2257.5,"2"
"9801","101","OIL",1722,"2A"
"9802","101","OIL",1591.2,"2A"
"9803","101","GAS",2422.5,"2A"
"9804","101","OIL",2808,"2A"
"9805","101","GAS",1256,"1A"
"9806","101","OIL",2304.6,"2A"
"9807","101","OIL",2456,"1T"
"9808","101","OIL",3138.56,"2A"
"9809","132",NA,0,NA
"9810","101","OIL",5337.6,"2A"
"9811","101","OIL",3041,"2A"
"9812","101","GAS",2292,"2A"
"9813","101","GAS",1932,"2A"
"9814","101","GAS",1296.5,"1A"
"9815","101","GAS",1830,"2A"
"9816","101","GAS",2825.5,"2"
"9817","132",NA,0,NA
"9818","106",NA,0,NA
"9819","101","GAS",2484.5,"2"
"9820","101","GAS",2591,"2"
"9821","101","OIL",1733,"2"
"9822","101","GAS",2264,"2A"
"9823","101","GAS",2510,"2"
"9824","101","OIL",3148,"2A"
"9825","101","GAS",2575.6,"2A"
"9826","101","OIL",2674,"1"
"9827","101","GAS",1754,"2A"
"9828","101","GAS",2125.2,"2A"
"9829","101","GAS",2729.7,"2"
"9830","132",NA,0,NA
"9831","101","GAS",2109,"2"
"9832","101","GAS",2646,"1T"
"9833","101","OIL",2015,"1A"
"9834","901",NA,0,NA
"9835","101","GAS",3432,"2"
"9836","101","GAS",3061.5,"1T"
"9837","101","OIL",2287.25,"1T"
"9838","101","GAS",3375.6,"1H"
"9839","101","OIL",1791,"1T"
"9840","101","OIL",1576,"1"
"9841","101","OIL",2034,"1H"
"9842","101","OIL",884,"1"
"9843","101","OIL",2360.25,"1T"
"9844","101","GAS",1928,"2"
"9845","931",NA,0,NA
"9846","101","GAS",2474,"1T"
"9847","101","ELECTRIC",1344,"1H"
"9848","101","GAS",1386,"1"
"9849","101","OIL",1678,"1"
"9850","101","GAS",2528.8,"2"
"9851","101","GAS",2184.2,"1H"
"9852","101","OIL",1547,"1T"
"9853","101","OIL",2565.2,"2"
"9854","101","GAS",2318.8,"2"
"9855","101","GAS",1510,"2"
"9856","101","GAS",1800,"1T"
"9857","112","GAS",68992,"2"
"9858","101","GAS",3263.83,"2A"
"9859","101","GAS",2208,"2A"
"9860","101","OIL",2162.64,"2A"
"9861","132",NA,0,NA
"9862","101","GAS",2531.2,"2"
"9863","101","OIL",3443,"2A"
"9864","101","GAS",3947.6,"1H"
"9865","101","GAS",2520,"2"
"9866","101","GAS",1104,"1"
"9867","101","GAS",904,"1"
"9868","101","OIL",5574,"2A"
"9869","101","GAS",2556.5,"2A"
"9870","132",NA,0,NA
"9871","132",NA,0,NA
"9872","101","GAS",2651.2,"2A"
"9873","101","GAS",2201.5,"1T"
"9874","132",NA,0,NA
"9875","971",NA,0,NA
"9876","132",NA,0,NA
"9877","101","GAS",6032,"2A"
"9878","101","GAS",5384.65,"2"
"9879","130",NA,0,NA
"9880","101","OIL",2059,"2"
"9881","960","OIL",12266.6,"2"
"9882","130",NA,0,NA
"9883","101","GAS",5126.8,"2H"
"9884","130",NA,0,NA
"9885","130",NA,0,NA
"9886","101","GAS",4219.5,"2"
"9887","104","GAS",2484,"2A"
"9888","132",NA,0,NA
"9889","101","OIL",1758,"2A"
"9890","101","OIL",2549.4,"1H"
"9891","101","OIL",1766,"2A"
"9892","132",NA,0,NA
"9893","101","OIL",1536,"2A"
"9894","101","GAS",2178,"2A"
"9895","101","OIL",2088.4,"2A"
"9896","101","GAS",1120,"1"
"9897","101","GAS",2000,"2"
"9898","101","GAS",1622,"2A"
"9899","104","GAS",2756,"2A"
"9900","101","OIL",1923,"2A"
"9901","132",NA,0,NA
"9902","101","OIL",1911,"1"
"9903","101","GAS",1613,"2A"
"9904","101","GAS",1634,"2"
"9905","101","GAS",2182,"2"
"9906","101","GAS",3123.5,"1T"
"9907","101","GAS",2474,"2"
"9908","132",NA,0,NA
"9909","101","GAS",1810,"1"
"9910","101","OIL",2440,"2A"
"9911","132",NA,0,NA
"9912","132",NA,0,NA
