Town	Use code	Description	Stories	Stories_Desc	Style	Style Description	Living Area	Heat fuel	Fuel Description	Heat type	Type description
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	3	Colonial	1792	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	3	Colonial	2011	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1188	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1260	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1267	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1267	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1312	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1321	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1324	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1426	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1458	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1476	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1498	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1505	7	Propane	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1544	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1558	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1584	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1598	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1616	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1620	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1620	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1620	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1632	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1634	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1674	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1685	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1685	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1685	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1685	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1685	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1685	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1693	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1717	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1734	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1761	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1770	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1800	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1814	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1836	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1836	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1837	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1850	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1854	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1860	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1870	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1890	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1897	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1908	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1911	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1913	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1915	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1934	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1958	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1976	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1982	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	1988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2006	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2021	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2023	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2030	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2047	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2060	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2067	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2101	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2122	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2160	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2163	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2165	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2186	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2190	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2192	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2195	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2197	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2219	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2220	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2228	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2241	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2256	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2265	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2318	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2323	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2327	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2365	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2374	3	Gas	10	Hydro Air
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2405	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2436	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2437	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2459	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2470	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2509	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2544	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2610	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2615	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2617	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2628	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2628	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2640	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2668	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2670	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2678	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2682	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2684	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2684	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2686	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2693	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2735	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2776	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2808	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2834	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2837	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2852	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2853	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2858	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2938	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2957	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	2963	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3086	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3090	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3194	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3277	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3291	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3316	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3468	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3766	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	3918	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	4000	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	4026	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	4134	2	Oil	10	Hydro Air
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	4596	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	4	Cape Cod	4843	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	5	Bungalow	2016	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1162	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1210	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1273	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1334	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1520	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1524	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1534	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1548	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1641	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1815	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1897	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	1941	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	2004	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	2006	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	2225	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	2770	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	6	Conventional	2882	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	7	Modern/Contemp	1870	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	7	Modern/Contemp	2362	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	7	Modern/Contemp	2474	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1.75	1 3/4 Stories	7	Modern/Contemp	2771	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 Story	4	Cape Cod	1469	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1.75	1 Story	4	Cape Cod	1843	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	197		3	Colonial	2384	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	1767	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	1964	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	1968	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	1968	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	1968	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2040	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2043	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2043	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2104	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2128	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2128	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2160	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2170	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2180	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2202	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2208	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2240	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2240	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2283	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2336	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2362	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2395	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2416	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2418	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2421	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2426	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2426	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2426	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2431	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2431	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2440	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2448	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2452	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2482	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2488	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2508	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2509	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2510	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2524	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2540	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2544	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2560	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2560	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2560	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2560	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2560	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2562	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2609	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2620	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2622	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2634	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2634	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2638	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2656	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2664	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2664	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2664	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2686	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2688	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2717	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2717	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2722	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2736	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2741	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2741	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2741	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2753	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2760	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2768	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2781	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2784	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2792	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2792	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2806	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2806	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2806	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2807	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2808	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2808	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2821	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2831	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2840	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	2		3	Colonial	2856	3	Gas	4	Forced Air-Duc
