USECODE,STORYHEIGHT,FUELTYPE,AREASQ
101,1,OIL,2115.6
101,1,OIL,1891.6
101,1,OIL,1689.6
101,1,OIL,1733.2
101,2,OIL,1716
101,1,OIL,866
101,1H,OIL,1763.8
101,1H,OIL,1543
101,1T,OIL,1858
101,1H,OIL,1128
101,1,GAS,1588
101,1,OIL,1154
101,1,OIL,866
101,1,OIL,1146
101,1,GAS,1212.4
101,1,GAS,1178
101,1H,OIL,1093
101,1H,OIL,1129
101,1T,OIL,2125
101,1,OIL,1127.6
101,1H,OIL,1549
101,1,OIL,1542
101,1,OIL,1696.4
101,1,OIL,1151.6
101,1,GAS,2474.4
101,1,ELECTRIC,2621
101,2,GAS,6542.8
101,2,GAS,4911
101,2,GAS,4869
101,2,GAS,6053.2
101,2,GAS,5718
101,2A,GAS,4553.96
101,2A,GAS,4007.3
101,2,GAS,4246
101,2,GAS,4066.5
101,2,GAS,3636.5
101,2,GAS,4420.25
101,2,GAS,4110.6
101,2,GAS,2612
101,2,GAS,3078
101,2A,GAS,4192.8
101,2,GAS,3684.8
101,2A,GAS,3661.2
101,1T,GAS,3214.8
101,2A,GAS,4615
101,2,GAS,3684.3
101,1T,GAS,4278.4
101,2,GAS,2794
101,2,GAS,3138
101,1,GAS,2546
101,1,OIL,1970
101,1,OIL,2768
101,1,OIL,2144
101,1,OIL,2068
101,1,ELECTRIC,5217.6
101,1,OIL,1795.2
101,1,OIL,2688.4
101,2,OIL,2046.5
101,2A,OIL,1777
104,2A,GAS,2407.08
101,2,OIL,1835
101,1T,OIL,1778.48
101,2,OIL,1526
101,2,OIL,1312
101,2A,OIL,2122
101,2,GAS,1321
101,2A,OIL,1522
101,2A,OIL,1500
104,2H,OIL,2744
111,2,OIL,3100
104,3,GAS,2465
104,1T,GAS,1592.5
105,2H,OIL,3187.5
332,1,OIL,2768
31,2A,OIL,8000
101,2A,GAS,1850
104,2,OIL,1890
104,2A,GAS,2580.64
101,2H,GAS,4166
104,2H,OIL,2596
101,2H,GAS,1806
104,2T,GAS,3179.5
321,1A,OIL,7983.5
930,,,0
316,1,GAS,2960
102,,GAS,846
102,,GAS,1208
101,2,GAS,5894.5
101,2A,GAS,3880
101,2,GAS,3565
101,2,GAS,5849.14
101,2A,GAS,3612
101,2,GAS,3723
101,2A,GAS,1464
101,2A,GAS,1574.9
101,1T,GAS,1596
132,,,0
101,1,GAS,480
101,2,GAS,1755
101,1,GAS,1982
132,,,0
132,,,0
101,1T,OIL,2563.2
101,2,OIL,2220
101,1,GAS,2507
101,1,GAS,2483.1
101,2,OIL,4253
101,2,GAS,3145.8
101,1,GAS,4069.5
101,2,GAS,3164
101,2,GAS,2240
101,1,GAS,2055
101,1,GAS,2501.76
101,2,GAS,2040
101,1,GAS,2239
101,1,ELECTRIC,2602.7
101,1,GAS,3687.9
101,2,GAS,1919
101,1,OIL,1274
101,2,OIL,1947
101,2,GAS,2120
101,2,GAS,2705.6
101,2A,OIL,4251
101,2,OIL,3600
101,2,GAS,4349
101,1,OIL,992
101,1,OIL,890
101,1A,GAS,884
101,1,OIL,1232
101,1,OIL,3279
101,2,OIL,2586
101,2,GAS,2198.4
101,1T,OIL,1239
101,1T,OIL,1209.25
101,1,ELECTRIC,2832
101,1,OIL,2966.4
101,2,OIL,2464
101,1T,OIL,2246.4
101,1T,OIL,1487.5
101,1T,OIL,1428
101,1T,OIL,2419.2
101,1T,OIL,1428
101,1T,OIL,1899
101,1T,OIL,2102
101,1,OIL,1756.7
101,1,OIL,2440
101,1,OIL,2083
101,2A,OIL,1704
101,1T,OIL,1709.5
101,1T,OIL,2247.6
101,1T,OIL,1864
101,1,OIL,1807.5
101,1T,OIL,1684
101,1T,OIL,1857.6
101,1T,OIL,1644
101,1,OIL,1363.5
101,2,OIL,3312
101,2,OIL,2636
101,1,OIL,1402
101,2,GAS,2016
101,1,OIL,1248
101,1,GAS,2438
101,1,OIL,1614
101,2,GAS,1820
101,1,OIL,1560
101,2A,OIL,3540.8
101,1T,OIL,4234
101,1,OIL,1976
101,2,OIL,3606
101,1,OIL,1088
101,2,OIL,2144
101,2,OIL,2984.2
101,1,OIL,1376
101,1,OIL,2042
101,1,OIL,1376
101,2,ELECTRIC,2368
101,1,ELECTRIC,1056
101,2,GAS,2064
101,2H,GAS,5152
101,1,OIL,1224
101,1,OIL,1448
101,1,OIL,1728
101,2,OIL,2100
101,1,OIL,1236
101,1,OIL,1830
101,1,OIL,1428
101,2,OIL,2954
101,1,GAS,1056
101,1,OIL,1696
101,1,OIL,1353.6
101,1,OIL,1727
101,1,OIL,1416
101,1,OIL,2100
101,2,OIL,2014
101,2,OIL,3844
101,2,OIL,2784
101,1,GAS,1200
101,2A,OIL,3396
101,1,OIL,1335
101,2,OIL,2384
101,1,OIL,1296
101,1,OIL,2384
101,1,OIL,1788
101,1,OIL,1764
101,1,OIL,1056
101,1T,OIL,1656
101,2,OIL,1728
101,2,OIL,2828
101,1,OIL,1200
101,2,OIL,2952
101,2,OIL,2962
101,1,OIL,2078
101,1,OIL,1440
101,1T,GAS,1176
101,1,OIL,1881.6
101,1A,OIL,1592.36
101,1T,OIL,1344
101,2,OIL,2148
101,1T,OIL,2952
101,1T,OIL,1547
101,1T,OIL,2056
101,1H,OIL,1494
101,1,OIL,1440.6
101,1T,OIL,1702
101,1H,OIL,2092
101,1T,OIL,1602
101,1H,OIL,1365
101,1H,OIL,2319.6
101,2,GAS,1300
101,1,OIL,1807
101,1T,OIL,1588
423,,,0
101,2A,OIL,2237
101,2A,OIL,2463.3
316,,,0
101,2,GAS,3584
101,2,GAS,3526.4
132,,,0
132,,,0
101,1H,ELECTRIC,768
340,1,OIL,28695
441,,,0
951,1,GAS,25697
400,1,GAS,21200
400,1,GAS,19960
101,2,OIL,5468
101,2,OIL,5927.75
101,2,OIL,5511.25
101,2,OIL,5195.2
101,2,OIL,5004
101,2,OIL,4948.75
101,2,OIL,5090.5
101,2,OIL,4301.6
101,2,OIL,4329
101,2,OIL,4712.48
101,2,OIL,5749
941,2T,OIL,198635
101,1,GAS,1530
101,1,GAS,2080
101,1,OIL,2182
101,2,GAS,3826.5
101,2,GAS,2169
132,,,0
101,1T,OIL,1746
101,2A,GAS,3175
105,2A,GAS,7230
961,2A,OIL,100602
101,2,OIL,2318.8
101,1,GAS,2448.8
101,2,OIL,1700
101,1,GAS,1776
101,1,GAS,3376
101,2,OIL,2174.8
101,1,GAS,2000
101,1,GAS,1846.4
961,2,GAS,22923.5
104,2T,GAS,2688
101,2,OIL,1494
101,1A,OIL,1122.96
101,1,OIL,1600
104,2A,GAS,1934
101,2,GAS,2100
101,1T,OIL,1435
101,2,OIL,1632
101,1H,OIL,1125
104,2A,OIL,2052
102,2,GAS,1413
102,2,GAS,1184
101,1H,OIL,1000
104,1T,GAS,2055.75
101,1,GAS,2611.2
101,1T,OIL,2181.25
101,2A,OIL,2106
101,1,OIL,1764
101,1,OIL,1290
101,1H,OIL,2009.75
101,1H,OIL,1253.5
101,1,OIL,1656.6
101,1,OIL,1542.4
101,1,OIL,1892
101,1,OIL,1888
101,1,OIL,2164
101,1T,OIL,1906.5
101,1,OIL,1866
101,1T,OIL,2074.8
101,1T,OIL,3894.72
101,1T,OIL,2592.75
101,1T,OIL,2322
101,1T,OIL,2163.98
101,1T,OIL,2411
101,1,OIL,1272
101,2,OIL,2631.8
101,1T,OIL,1680
101,1T,OIL,2681
101,1T,OIL,1736
101,1T,OIL,1714
101,1H,GAS,2407.4
101,1T,OIL,2185.5
101,1H,GAS,1548.6
342,1,OIL,5002.8
342,1,GAS,4800
101,2,GAS,2706.2
101,1A,OIL,960
101,2,OIL,2830.5
101,1,OIL,993
101,1,OIL,1410
930,,,0
970,2,ELECTRIC,36386
970,2,GAS,4812
101,1,OIL,2206.4
101,1T,OIL,2799
101,2,OIL,2572
101,2,OIL,2304
101,1A,OIL,960
931,1A,GAS,11298
101,2,GAS,3184.3
101,1,GAS,2392
101,2,ELECTRIC,3160
101,2,OIL,2818
101,2,OIL,3354.25
930,,,0
101,2,GAS,3750
101,1,ELECTRIC,1641
101,2,OIL,2644.2
101,2,OIL,2816
101,2,OIL,2126
101,2,GAS,2912
101,1,OIL,2450
101,1,GAS,2460
101,1,GAS,2442.44
101,1,GAS,2757.5
101,2,GAS,2460
101,1,GAS,2613
101,1,GAS,2613
101,2,GAS,3238
101,1,GAS,2484
101,2,OIL,3292
101,2,GAS,2064
101,2,ELECTRIC,2120
101,2,GAS,2445
101,2,OIL,2256
101,1,GAS,1540
101,1,GAS,3326.7
101,1,GAS,2667
101,1,GAS,2162
101,2,GAS,2950
101,1,GAS,1591.74
101,2A,OIL,3745.2
101,2,GAS,1666
101,1,GAS,3124
101,2A,GAS,2544
101,2,GAS,2315.29
101,2,GAS,2744
101,1,GAS,2008
101,1,OIL,1888
101,1,GAS,1528
930,,,0
101,1,GAS,2135.2
101,1,GAS,1196
936,,,0
101,1,GAS,2453.2
101,1,GAS,1898
101,1,GAS,2558.64
101,1,GAS,2733.2
101,2,GAS,2674
101,1,OIL,1984
101,2A,OIL,2216
101,2,OIL,1858
101,1,GAS,4252.5
101,1,OIL,2424
101,1,OIL,2424
941,1,OIL,115453
101,2,OIL,2477.12
101,1,GAS,2744.6
101,1,GAS,2590
101,1,GAS,2112
101,1,GAS,2071
961,1,OIL,2568.8
125,1,ELECTRIC,26231
101,1,GAS,2523.5
101,2,OIL,3254.1
101,1,OIL,2633.5
101,1,OIL,2362.5
101,1,GAS,2731.8
101,2,OIL,2040
101,1,OIL,1758
951,2,GAS,3137.5
101,2,GAS,2232
101,1,GAS,1850
101,2,ELECTRIC,3109.9
101,1,GAS,1940
101,2,GAS,1226
101,1T,GAS,1754.5
101,2A,GAS,2522.15
101,1,OIL,2119.2
104,2,GAS,3160
101,1,GAS,2600
101,1,OIL,941
101,2,GAS,2294
132,,,0
101,3,GAS,3802
101,2,OIL,3016.8
101,1,GAS,3242
101,1T,OIL,1512
101,1T,GAS,2194
101,1,OIL,1521.25
953,,,0
101,2A,OIL,2075
101,2,OIL,2868
125,3,GAS,62129.7
101,1T,OIL,2019
101,2,OIL,2720
101,1H,OIL,1967.2
101,2A,GAS,3396
101,2,GAS,3452
101,2A,OIL,2400
101,2A,GAS,2959.6
101,2,GAS,3316
101,2,GAS,2564
101,1T,OIL,1512
101,1,OIL,1176
101,2,OIL,1413.8
101,1H,OIL,1336
101,2A,GAS,2049.4
101,2,NONE,176
101,2A,OIL,2864
101,2A,OIL,4502.4
101,2,OIL,4549
101,2A,OIL,4360.1
101,1T,OIL,3294
101,1T,OIL,5513.15
101,2A,OIL,2578
101,2,OIL,3588
101,2A,OIL,3951.45
101,2A,OIL,3361.7
930,,,0
101,1,OIL,1308
101,1,OIL,1464
101,2,OIL,2344
101,1,OIL,1056
101,1,OIL,1248
101,1,OIL,1200
101,1,OIL,1730
101,1,OIL,1776
101,1,OIL,1032
953,1,OIL,2660
101,2H,OIL,2957.5
931,2T,OIL,35662
340,2A,GAS,9845.5
931,2H,GAS,23115
104,2A,OIL,3091.5
101,2A,GAS,4691.5
101,2A,OIL,1996.4
104,1T,GAS,2472.5
931,2A,OIL,5714
960,1,GAS,13874
101,2A,GAS,2216
330,2,GAS,29427
109,2H,GAS,10972
101,2,OIL,1845
101,3,OIL,2376
101,1T,OIL,2098.75
13,2,GAS,1248
101,1,GAS,1657
101,2,GAS,2646
101,2A,OIL,1949.8
101,2,OIL,1440
101,1T,OIL,1924.25
111,2A,GAS,5802
101,1,GAS,1970.8
101,1T,OIL,2029
101,1H,OIL,1224
101,2A,GAS,2117.4
101,1T,OIL,1418
953,,,0
404,1,GAS,271061
101,2,OIL,1581.5
101,2,GAS,1838
101,2,OIL,2564
101,1T,OIL,1056.9
104,1T,GAS,2640.05
337,,,0
342,2A,OIL,3264.4
340,2,ELECTRIC,7186
340,3,ELECTRIC,23772
101,1T,GAS,1302
104,1H,OIL,2434.13
101,1T,OIL,1344
101,1T,OIL,1644
101,2A,GAS,2126
340,1,GAS,13406.4
101,1,OIL,2021.25
392,,,0
101,2H,OIL,2695
111,3,GAS,3911.7
340,1A,GAS,2839.98
104,2,OIL,2312
101,2A,OIL,1764
111,2H,GAS,4791.5
13,1,OIL,3076.5
101,1,OIL,1010
423,,,0
337,,,0
330,,,0
102,2A,GAS,1660
102,3,GAS,1490
102,2,GAS,1836
102,2A,GAS,1580.31
102,2A,GAS,2268
102,1,GAS,1415
102,2,ELECTRIC,746
102,2,GAS,840
102,2,ELECTRIC,464
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2A,GAS,1660
102,3,GAS,1520
102,2,GAS,1350
102,2,GAS,1707
102,2,GAS,2208
102,1,GAS,1200
102,2,ELECTRIC,464
102,2,ELECTRIC,746
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,3,GAS,1520
102,2,GAS,1707
102,1,GAS,1195
102,2,ELECTRIC,464
102,2,ELECTRIC,746
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,3,GAS,1490
102,2,ELECTRIC,746
102,2,ELECTRIC,464
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,3,GAS,1520
102,2,ELECTRIC,464
102,2,ELECTRIC,746
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,3,GAS,1520
102,2,ELECTRIC,464
102,2,ELECTRIC,746
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2A,OIL,1925
102,2,ELECTRIC,464
102,2,ELECTRIC,746
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2,ELECTRIC,760
102,2A,GAS,788
102,2,GAS,1498
102,2,OIL,1146
102,2,GAS,688
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,840
102,2,OIL,1146
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,840
102,2,GAS,840
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,938
102,2,GAS,915
102,2,GAS,1498
102,2,GAS,840
102,2,OIL,1152
102,2,GAS,688
102,2,GAS,1068
102,2,GAS,1029
102,2,GAS,1272
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,840
102,2,OIL,1152
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,1029
102,2,GAS,840
102,2,GAS,840
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,688
102,2,GAS,803
102,2,GAS,915
102,2,GAS,249
936,,,0
101,2A,GAS,3732
101,1,GAS,4069.8
101,1,OIL,2100
101,1,OIL,2842
101,2,OIL,2052
101,2A,OIL,2523.2
102,1,GAS,3364
102,2A,OIL,3450.16
101,2,GAS,2496
101,2A,OIL,2985.4
101,2,GAS,4807
101,2,OIL,2308
101,1,OIL,2486.4
101,1,OIL,1929.6
101,1,OIL,3197.6
101,1,OIL,2073.6
101,1,OIL,2064
101,2,OIL,2830
101,2,OIL,2308
101,1,OIL,2164.8
101,1,OIL,2064
101,2,OIL,2856
101,1,OIL,2030.4
101,2,OIL,3286
132,,,0
101,2A,OIL,3727
101,2A,OIL,2450
101,2,OIL,3102
101,2,OIL,2382
101,2,OIL,2672
101,2,OIL,3775.5
101,2,OIL,3567.68
101,2,GAS,2843.4
101,2,OIL,2772
101,1T,OIL,3254.44
132,,,0
101,2,OIL,2998
101,2,OIL,2284
101,2,OIL,2765
101,2,OIL,3000.5
101,2,OIL,2816
101,1,OIL,1821
101,1,GAS,1234
101,1H,GAS,1326
101,1,OIL,1310
101,2,GAS,2374
101,2A,GAS,2713
101,2,GAS,2141
101,2A,GAS,2671
101,1T,GAS,2126.88
101,2,GAS,2475
101,2,GAS,1540
101,2,GAS,2394
101,2,NONE,1196
101,2,GAS,739.2
101,3,ELECTRIC,3385
101,2,GAS,1643.2
101,2H,GAS,2431.15
101,1T,GAS,1057
101,2,OIL,1344
101,1H,OIL,2982.5
101,1,OIL,1536
101,1,OIL,2296
101,1,OIL,2812.2
930,,,0
101,1,GAS,1611
101,1,GAS,1356
101,1,GAS,2148
101,1,GAS,1284
101,1,OIL,2852
101,1,GAS,2422.4
101,1,GAS,1956.8
101,1,GAS,1625.6
101,1,GAS,1625.6
101,1,OIL,1625.6
101,1,GAS,1846.4
101,1,OIL,3088
101,1,OIL,1625.6
101,1,OIL,2397
101,1T,OIL,1428
101,2,OIL,2543.4
101,1T,OIL,1980
101,1T,OIL,2858
101,1,OIL,3650
101,1T,OIL,3528
132,,,0
101,2A,OIL,3049.08
101,2A,OIL,2408
101,2,OIL,2710.4
101,2A,GAS,3288.4
101,2,OIL,3207.5
101,2,OIL,3208.32
391,,,0
404,2,GAS,108475
101,2,OIL,1383
101,2,OIL,1100.8
101,2,OIL,1894
104,2,OIL,2008
101,2A,GAS,1587
101,2,OIL,1824
101,2A,OIL,1554
101,1H,GAS,1560
101,2A,OIL,1760.8
101,2,OIL,1668
101,2A,GAS,2049.5
101,2A,OIL,1710
101,1A,OIL,1276.12
101,1H,OIL,1327.5
101,2,GAS,1352
104,2A,GAS,2089
101,2,GAS,1350
101,2A,OIL,2322.6
101,2,GAS,1440
104,2A,GAS,2077.4
101,2A,GAS,1401
105,2H,OIL,2981.5
101,1H,GAS,1200
101,1,OIL,5361.5
101,2,OIL,3150
101,1,OIL,3571.75
101,1H,ELECTRIC,3412
101,2,OIL,3190
101,2,OIL,3645
101,1T,OIL,3210
101,1,OIL,5753.5
101,2,OIL,4115.6
101,1,ELECTRIC,3274
101,2,ELECTRIC,3115.2
101,2,OIL,5004.95
101,2A,OIL,5110
101,2A,OIL,5060.5
101,2,OIL,4329
101,1T,OIL,3162
101,2,OIL,5063.7
101,2,OIL,5667.2
101,2,OIL,3756.4
101,1,OIL,1312
101,1,OIL,1056
101,2,OIL,2303
101,1,OIL,1248
101,2A,OIL,2788.8
101,2,OIL,2950
101,1,OIL,1120
101,1,GAS,1334
101,1,OIL,1784
101,2,OIL,3002
101,1T,OIL,3140
101,1,OIL,1368
101,1T,GAS,1930
101,1,OIL,1368
101,2,OIL,2940
101,2,OIL,2196
101,2,OIL,3576
101,2,OIL,2300
101,2,OIL,3024
101,1,OIL,1224
101,1,OIL,1344
101,2,OIL,2743
101,1,OIL,1644
101,2,OIL,2254
101,1,GAS,1056
101,1,OIL,1008
101,1,OIL,1516
101,1T,OIL,1873.5
101,1T,OIL,2351.2
101,2,OIL,1944
101,1,OIL,1684
101,1,OIL,2315
101,2A,GAS,2900
101,1,OIL,1008
101,1,OIL,864
101,1,OIL,1812
101,1,OIL,1248
101,1,OIL,1008
101,1,OIL,1563
959,1,OIL,2068
101,1,GAS,888
101,1,OIL,2797.6
101,1,OIL,1416
101,1,OIL,1548
101,1,OIL,1632
101,1,GAS,1719
101,1,OIL,1560
101,1,OIL,1152
101,2A,GAS,3606
101,2,GAS,4270
101,,,0
101,2,GAS,3124
132,,,0
101,1,OIL,1588
101,1,OIL,1483.2
132,,,0
101,1,OIL,1584
101,1,OIL,2210
101,1,OIL,1989.6
930,,,0
101,2,GAS,2802.8
101,2A,GAS,2311
101,2,OIL,1570
37,1,OIL,4044
932,,,0
132,,,0
712,,,0
930,,,0
101,1H,OIL,3132
101,1,OIL,1372
L    SEPTIC                        101,2,OIL,2358
101,1,OIL,2027.6
101,2,OIL,2328
D    SEPTIC                        101,2,OIL,1792
17,2H,OIL,5102
930,,,0
101,1T,OIL,3458.8
101,1,OIL,3273.5
101,2A,OIL,2870
101,1T,OIL,2864.9
132,,,0
73,,,0
104,2,ELECTRIC,2480
102,2,ELECTRIC,960
102,2,ELECTRIC,960
102,2,ELECTRIC,974
102,2,ELECTRIC,974
102,2,GAS,376
102,2,GAS,720
102,2,GAS,565
102,2,GAS,770
102,2,GAS,581
102,2,GAS,804
102,2,GAS,740
102,2,GAS,378
102,2,GAS,772
102,2,GAS,564
102,2,GAS,782
102,2,GAS,582
102,2,GAS,317
102,2,GAS,541
102,2,GAS,563
102,2,GAS,563
102,2,GAS,574
102,2,GAS,574
102,2,,200
102,2,GAS,540
102,2,GAS,564
102,2,GAS,565
102,2,GAS,573
102,2,GAS,573
102,2,GAS,376
102,2,GAS,540
102,2,GAS,565
102,2,GAS,565
102,2,GAS,573
102,2,GAS,573
102,2,GAS,561
102,2,OIL,327
102,2,GAS,773
102,2,GAS,770
102,2,GAS,807
102,2,GAS,784
102,2,GAS,416
125,1,GAS,34006
300,8,ELECTRIC,322183
102,2,GAS,4136.2
102,2,GAS,3792.6
101,1T,GAS,2690.25
101,1,GAS,1344
101,1,GAS,932
101,1,OIL,3078.8
104,2A,OIL,3577.88
101,1T,GAS,1329
109,2,OIL,4089.5
101,1T,OIL,1703.48
101,2,OIL,2054
101,1,OIL,2513
102,1,OIL,1848
102,2,OIL,1920
101,1T,GAS,3067.25
101,1,GAS,2556
101,1,GAS,1721
101,1,GAS,997
101,2,GAS,2088
101,1,GAS,1647
101,1,GAS,1386
101,1,GAS,1425
101,1,GAS,1784.5
101,2,GAS,1993.6
101,2,GAS,2349.5
101,1,GAS,1396
101,1,GAS,1881
101,1,GAS,1461.5
101,1,GAS,1728
101,2,GAS,2842
101,1H,GAS,1543.5
101,1,GAS,1430.8
101,1T,GAS,2450
101,1,GAS,1302
101,1H,GAS,1492.5
101,1H,GAS,1387.5
131,,,0
132,,,0
101,1T,GAS,1716
101,1T,GAS,2438
101,1,GAS,1062
101,1,GAS,832
101,1,GAS,3085.6
101,1,GAS,1608
101,1,GAS,1865
101,2,GAS,2350
101,1,GAS,958
101,1H,GAS,1308
101,1,GAS,2099.5
101,1,GAS,1756
101,1,GAS,1977.6
101,1,GAS,1440
101,1,GAS,1519.6
101,1,GAS,1680
101,2,GAS,3514.6
101,1,GAS,1426
101,1T,GAS,2086
101,1,GAS,1440
101,1T,OIL,1660
101,1T,GAS,1721.1
101,1,ELECTRIC,1923.2
101,2,OIL,1912.15
101,1A,GAS,1791.64
101,1T,GAS,1843.2
101,1H,GAS,1190.8
101,1T,OIL,1132
101,2,OIL,1549.4
101,1,OIL,1612
101,1T,OIL,1529
101,1T,OIL,2386
101,1T,OIL,1362
104,1T,OIL,1714.5
101,2A,GAS,2749.5
101,1T,OIL,1365
101,1T,OIL,1791
101,1T,GAS,1080
101,1,GAS,932
101,2,OIL,1580.8
101,1T,GAS,1727
101,1H,GAS,2653
101,2,GAS,3109
101,1T,OIL,1893
104,2A,OIL,2112
101,2A,OIL,1726
101,2,OIL,2981.8
101,2,GAS,1783.6
104,2H,GAS,2617.5
101,2,OIL,1788.4
101,1,GAS,1440
101,1T,OIL,1680
104,1T,OIL,2826.5
101,1T,GAS,1512
104,1T,GAS,1750
101,1T,OIL,1467.6
13,1T,OIL,4035.5
101,1,GAS,988
101,2,OIL,1620
101,2,OIL,1354
337,,,0
101,1H,GAS,1080
101,1T,GAS,1944
101,1,OIL,1328
101,1T,OIL,1165.5
101,2,OIL,1281.8
101,2,OIL,1494
101,2,GAS,1968
101,1,GAS,1981.6
101,1T,OIL,1680
101,2A,GAS,2153.8
104,2A,OIL,1614
105,2T,GAS,2492.75
109,1T,OIL,2084.6
101,1T,GAS,1399
101,2,GAS,2092
101,1H,OIL,1296
101,1H,GAS,1850.6
101,1H,OIL,1296
101,1T,GAS,1655
101,1H,OIL,1123.2
104,1T,OIL,2548
101,1H,GAS,1555.2
101,1H,GAS,1728
101,2,GAS,2292.4
101,2,GAS,2179.2
101,1H,OIL,1728
101,1T,OIL,1641.6
101,1H,GAS,1296
101,1T,OIL,1944
101,1H,OIL,1296
101,1H,OIL,1581.12
101,1T,GAS,1512
101,1T,GAS,1944
101,1T,GAS,1512
101,1T,OIL,1857.6
101,2,OIL,2160
101,1T,GAS,2222.4
101,1H,OIL,1728
101,1T,GAS,1512
101,1H,GAS,1506
111,2T,GAS,5232
101,2A,OIL,1949
104,2,GAS,3270.6
101,2,OIL,2203
101,2,GAS,2100.8
101,2A,GAS,1837.3
101,2,OIL,2136
400,1,GAS,5960
441,,,0
101,1T,OIL,1357.75
104,2,OIL,2496.25
104,2A,OIL,3268.8
101,2,OIL,1800
101,2A,OIL,1750
101,2A,GAS,1954
101,2H,OIL,2883
104,2A,OIL,2707
101,2,GAS,1747.5
101,2A,GAS,2116
109,2A,OIL,3049
101,1T,OIL,1505
101,2,OIL,1738
104,2A,OIL,2704.3
101,2,GAS,1768
101,1T,GAS,1716
101,1T,OIL,1918
101,1T,GAS,1429.5
101,2,OIL,1640
101,2,OIL,1582
101,1,OIL,1302
101,2,OIL,2405.5
101,1T,OIL,1387
104,2H,OIL,2125
101,1T,OIL,3490.75
101,1T,GAS,1675.2
101,1A,OIL,1015.68
101,1A,OIL,1104.96
101,1T,OIL,1545
929,,,0
105,2H,GAS,6022
111,2,OIL,3712
13,2H,OIL,2495.4
104,2H,OIL,3158
325,1,GAS,7817
332,1,GAS,10752
130,,,0
104,2A,OIL,2498.4
960,2,OIL,7771
111,2A,GAS,3847
104,2A,GAS,2732
970,2A,OIL,9924
13,3,GAS,4687
101,2,OIL,1046
325,1,OIL,3565
13,2H,GAS,5066
31,3,GAS,57549
326,2,GAS,5315
325,2,GAS,3560
101,1,GAS,1744.2
101,1H,OIL,1325.5
101,1A,OIL,902.44
101,1T,OIL,1173.25
101,1T,OIL,1135
104,1H,OIL,1260.6
104,2H,OIL,2395
936,,,0
132,,,0
101,1T,OIL,926.9
101,2,OIL,1870.5
101,2,OIL,1872
101,1T,OIL,1864.8
101,2,OIL,1368
130,,,0
101,1T,GAS,4147.6
334,1,OIL,1442
326,1,GAS,3434
326,1,GAS,2807
401,1,GAS,4000
326,1T,GAS,4759
311,1,GAS,4556
316,2,OIL,6266
31,1,OIL,384
392,,,0
101,1,OIL,1587.6
101,1,OIL,936
31,2,GAS,2612
104,2,OIL,2418
101,2,GAS,1571.5
105,2A,GAS,2858
101,2,OIL,1466
104,2,GAS,2552.4
140,1H,OIL,1560
101,2A,GAS,2717
101,2A,OIL,2077.5
104,2A,GAS,2553
104,2A,GAS,2623.7
101,1T,OIL,1898.75
316,1,GAS,13605
401,2,GAS,119410
442,,,0
425,1,GAS,4750
384,1T,GAS,4080
442,,,0
957,,,0
101,2,GAS,3465.6
326,1,GAS,6474
959,2,GAS,34558
423,,,0
114,2,OIL,19247
957,,,0
370,1,GAS,22752
337,,,0
392,,,0
392,,,0
102,2,GAS,1261
102,2,GAS,1434
102,2,GAS,1620.75
102,2A,ELECTRIC,641
102,1,GAS,789
102,1,GAS,1422.8
102,1,GAS,1185
102,2,GAS,2363
102,1,ELECTRIC,953
102,2,GAS,1288
102,1,GAS,1188
102,2,GAS,1288
102,1,GAS,1671
102,2,GAS,1739.25
102,2,GAS,2419
102,2,GAS,1869
102,2,GAS,2537
102,2,GAS,1269
102,1,GAS,2396
102,2,GAS,1594.2
102,3,GAS,2432.12
102,2,GAS,1805.05
102,3,GAS,2380.8
102,2,GAS,1312
102,3,GAS,2367.12
102,2,GAS,1752
102,2,GAS,1316
102,2,GAS,1290
102,2,GAS,1522.2
102,2,GAS,1202
102,2A,ELECTRIC,413
